# BEAST v1.8.3
# Generated Mon Sep 26 20:52:50 EDT 2016 [seed=1474937568848]
# -beagle_off -overwrite chr7_3776.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	alpha	clock.rate	treeLikelihood	coalescent
271000	-35241.701075061224	28.939217827624095	-35270.64029288885	0.006900522139440144	0.0035896342643986917	3.774711351954102	0.031834334556510406	1.0	-35270.64029288885	32.76596805094253
272000	-35246.80123137276	27.202395651936122	-35274.00362702469	0.00561064682479261	0.007094270319764743	3.774711351954102	0.031834334556510406	1.0	-35274.00362702469	31.709705282685782
273000	-35241.039725279516	28.126942437705164	-35269.16666771722	0.006032840514141003	0.0017304644557194647	3.774711351954102	0.031834334556510406	1.0	-35269.16666771722	31.22475998522431
274000	-35239.63381349253	29.245184746688082	-35268.87899823922	0.006053649117320686	0.0023498094923466713	3.774711351954102	0.031834334556510406	1.0	-35268.87899823922	32.6486413829301
275000	-35241.770660377646	28.000691093332655	-35269.771351470976	0.007099476219173715	0.004476365599669139	3.774711351954102	0.031834334556510406	1.0	-35269.771351470976	32.047982588249646
276000	-35241.67548303285	29.957961707451442	-35271.6334447403	0.005980288823248886	0.003158689666684144	3.774711351954102	0.031834334556510406	1.0	-35271.6334447403	33.65694635092968
277000	-35241.79859155294	28.38342815055052	-35270.18201970349	0.006871501433365415	0.0023295838664660665	3.6322586956495972	0.030126015411262048	1.0	-35270.18201970349	31.730461382162133
278000	-35241.16640595206	28.707363954871436	-35269.87376990693	0.0073403412232069835	0.003701603287505998	3.6322586956495972	0.03681542902601651	1.0	-35269.87376990693	32.52370128892152
279000	-35242.600150910075	29.219499522858744	-35271.81965043293	0.0072724351227375136	0.0027213629432978766	3.6322586956495972	0.027816472640394913	1.0	-35271.81965043293	32.71951134365437
280000	-35241.28280096871	29.570173880618693	-35270.852974849324	0.006319145710362244	0.0023246314053534185	3.6322586956495972	0.026738511139324777	1.0	-35270.852974849324	32.91169356876387
281000	-35240.020127860815	29.744432322285043	-35269.7645601831	0.006654860090740948	0.0032842962022764446	3.126548711209973	0.026738511139324777	1.0	-35269.7645601831	33.260654004910215
282000	-35243.862077310034	28.74250970733029	-35272.60458701736	0.006652295629207084	0.00444029538638768	3.126548711209973	0.026738511139324777	1.0	-35272.60458701736	32.55999949703167
283000	-35240.322137718824	30.233958685290244	-35270.556096404114	0.006368572968553238	0.0027798498854209337	3.126548711209973	0.026738511139324777	1.0	-35270.556096404114	33.583591164018294
284000	-35243.522434369814	27.6527170787098	-35271.17515144852	0.006359117419239979	0.006059999003669181	3.126548711209973	0.026738511139324777	1.0	-35271.17515144852	31.780886232355098
285000	-35238.8355380343	29.39506532987271	-35268.23060336417	0.006119969547884435	0.0031767108358419	3.6377363466766406	0.026738511139324777	1.0	-35268.23060336417	33.05034561865613
286000	-35239.920511036165	29.669165727998614	-35269.58967676416	0.006365877284150895	0.0022093408314050266	3.6377363466766406	0.026154728057463744	1.0	-35269.58967676416	32.961072290011685
287000	-35240.03680027188	28.983348623960094	-35269.02014889584	0.006485294983778306	0.0035705508573994167	3.6377363466766406	0.026154728057463744	1.0	-35269.02014889584	32.75480220247618
288000	-35239.75710305916	29.18892064746094	-35268.946023706616	0.006232400761947522	0.003763244236100064	3.6377363466766406	0.026154728057463744	1.0	-35268.946023706616	33.01288338559022
289000	-35238.46487783519	29.202942178675798	-35267.66782001387	0.00621214862739023	0.003416981285712211	3.6377363466766406	0.06052129704275693	1.0	-35267.66782001387	32.964843745616136
290000	-35238.824531322956	28.99970111148567	-35267.82423243444	0.006429618903586762	0.003651592894604031	3.750029106009655	0.06052129704275693	1.0	-35267.82423243444	32.86430936242025
291000	-35246.420753928796	28.758852209431907	-35275.17960613823	0.0066622149551993064	0.003304462680032712	3.750029106009655	0.06052129704275693	1.0	-35275.17960613823	32.523670403144
292000	-35248.34500382125	29.287600172219364	-35277.632603993465	0.006798285392956001	0.0030222364092792413	3.721163352094359	0.06052129704275693	1.0	-35277.632603993465	32.95393115952956
293000	-35239.50552106992	29.362840893419037	-35268.86836196334	0.006299454324671313	0.003503060476878986	3.721163352094359	0.06052129704275693	1.0	-35268.86836196334	33.17666463981023
294000	-35240.29212605585	29.420533269017398	-35269.71265932487	0.006237516156682909	0.0024363814189720125	3.721163352094359	0.06052129704275693	1.0	-35269.71265932487	32.871595976971356
295000	-35240.077492842975	29.132229088844603	-35269.20972193182	0.006140337232209242	0.003746138118804741	3.721163352094359	0.026099037034230627	1.0	-35269.20972193182	32.978652195814824
296000	-35241.26791410279	28.98460558285492	-35270.252519685644	0.006368180564205974	0.0027718502907475733	3.721163352094359	0.0491874772303567	1.0	-35270.252519685644	32.55320696398544
297000	-35242.88141253989	28.754539984339637	-35271.63595252423	0.006322183243961518	0.003560475979797839	3.721163352094359	0.05284307951035913	1.0	-35271.63595252423	32.576926543124564
298000	-35246.24084658471	28.6270694192444	-35274.867916003954	0.006400048997738534	0.004942234394871924	4.028679183911575	0.05284307951035913	1.0	-35274.867916003954	32.874430989082306
299000	-35244.60705102324	29.26315080153236	-35273.87020182477	0.006843308524180246	0.0026670864533443325	4.41965635578702	0.05284307951035913	1.0	-35273.87020182477	33.01298735782002
300000	-35243.283399990636	27.939177991409636	-35271.222577982044	0.006527693018610257	0.004666521069930739	4.394334860922424	0.05284307951035913	1.0	-35271.222577982044	32.24036170835791
301000	-35241.32855440066	28.908854338528474	-35270.23740873919	0.006569499052011584	0.003936303632895869	4.394334860922424	0.05284307951035913	1.0	-35270.23740873919	33.04003577454058
302000	-35245.90771750555	27.970071621386836	-35273.877789126935	0.006676082311190448	0.00498703600969519	4.394334860922424	0.05284307951035913	1.0	-35273.877789126935	32.33761713703488
303000	-35244.05600172452	27.58065777175228	-35271.636659496275	0.006305803101873419	0.005309218843701429	4.394334860922424	0.05284307951035913	1.0	-35271.636659496275	32.01074397338359
304000	-35241.66494073119	29.522648527390224	-35271.18758925858	0.006457797255809424	0.002729235610746413	4.394334860922424	0.05284307951035913	1.0	-35271.18758925858	33.28797443208745
305000	-35248.56864237783	27.867096729125457	-35276.43573910696	0.006370772740590574	0.005472834887016314	4.394334860922424	0.03713385052940826	1.0	-35276.43573910696	32.311795542408404
306000	-35240.883687169815	29.503412856022198	-35270.38710002584	0.006114106469797192	0.0031347668991801776	3.5159615182681043	0.03713385052940826	1.0	-35270.38710002584	33.11578353932421
307000	-35244.15554908057	28.760571433253975	-35272.91612051382	0.006966632330865147	0.0023146886130081365	3.63417848047987	0.03713385052940826	1.0	-35272.91612051382	32.108830924788826
308000	-35242.45358099215	28.4366693009578	-35270.89025029311	0.006193382268447397	0.0024402326296188836	3.63417848047987	0.03713385052940826	1.0	-35270.89025029311	31.83769430452893
309000	-35240.00851005355	28.870367659549004	-35268.8788777131	0.006882671615067578	0.0037860289485458594	3.63417848047987	0.0159197630720943	1.0	-35268.8788777131	32.68896502133319
310000	-35240.74078708667	27.86312920560215	-35268.60391629227	0.006898876654729301	0.0019240104269354513	3.63417848047987	0.02638528947757437	1.0	-35268.60391629227	31.01596121036805
311000	-35240.920862949664	28.730392289190977	-35269.65125523885	0.006559624803932596	0.0035322780507245207	4.067300083288979	0.02638528947757437	1.0	-35269.65125523885	32.627728350819474
312000	-35243.607647285404	28.697318415245256	-35272.30496570065	0.0066101651230509465	0.003971665738001876	4.067300083288979	0.02638528947757437	1.0	-35272.30496570065	32.711780258785076
313000	-35243.98411851145	29.73035714645355	-35273.7144756579	0.0063970127669649435	0.0029962079514022884	4.067300083288979	0.02638528947757437	1.0	-35273.7144756579	33.46326173751716
314000	-35245.50402217865	28.12077323199759	-35273.624795410644	0.00624101095035225	0.002139463430662595	4.067300083288979	0.02638528947757437	1.0	-35273.624795410644	31.517221350058442
315000	-35244.14502196306	28.667964568258615	-35272.81298653132	0.006448755061008375	0.0026114716919066775	4.067300083288979	0.0626371627822166	1.0	-35272.81298653132	32.29982453756037
316000	-35245.70561673041	27.643241305498147	-35273.34885803591	0.0066815707708361635	0.006151905974169955	3.7443900315948317	0.0626371627822166	1.0	-35273.34885803591	32.02923074527136
317000	-35240.50576480394	28.875263636865157	-35269.3810284408	0.006398221101633886	0.003626773437709013	3.7443900315948317	0.0626371627822166	1.0	-35269.3810284408	32.73336041462833
318000	-35242.05790664881	28.81161586431953	-35270.86952251313	0.0066053821994708165	0.0020242263303284253	3.7443900315948317	0.0626371627822166	1.0	-35270.86952251313	32.08713837094718
319000	-35241.09776913847	29.503701991513367	-35270.60147112998	0.0064410378967128135	0.0027845474200367255	3.2743897691107433	0.04172392843666618	1.0	-35270.60147112998	32.921029078064976
320000	-35242.49642114077	28.657219404691272	-35271.15364054546	0.006205845363912709	0.0023631625166230094	3.2743897691107433	0.04172392843666618	1.0	-35271.15364054546	31.910625571926445
321000	-35240.789145414376	30.077624956158097	-35270.866770370536	0.006502909132716753	0.0028126795669319157	3.2743897691107433	0.04172392843666618	1.0	-35270.866770370536	33.504994276193756
322000	-35242.239748361324	28.859691601758627	-35271.09943996308	0.006773542067190347	0.003490730839189931	4.147700797043296	0.04172392843666618	1.0	-35271.09943996308	32.78529203566282
323000	-35241.35022439681	28.60917364178849	-35269.9593980386	0.006238943221101953	0.003324286841688282	4.147700797043296	0.04172392843666618	1.0	-35269.9593980386	32.48596680880399
324000	-35241.88264472042	27.98929368594475	-35269.871938406366	0.0061718108334575935	0.0016207359352234257	4.147700797043296	0.022876520202001774	1.0	-35269.871938406366	31.129581275706887
325000	-35240.15820219179	27.88881990482439	-35268.047022096616	0.006542063405650857	0.00518807356237156	4.147700797043296	0.022876520202001774	1.0	-35268.047022096616	32.19142969839865
326000	-35241.65788528044	29.75105675924157	-35271.40894203968	0.006245371440082759	0.0029389758381171	4.147700797043296	0.022876520202001774	1.0	-35271.40894203968	33.48593132559156
327000	-35240.05889351683	29.318047083097078	-35269.37694059993	0.006783912021885688	0.00288647467909816	3.8445197829732884	0.029138770188687723	1.0	-35269.37694059993	32.946587432925135
328000	-35241.68278520918	28.442041914807845	-35270.12482712399	0.0063923580306368185	0.004178314809297977	3.637861449195752	0.029138770188687723	1.0	-35270.12482712399	32.37355188167076
329000	-35241.0534919919	29.481048713393104	-35270.534540705296	0.006299022907161079	0.0036561146190759596	3.637861449195752	0.029138770188687723	1.0	-35270.534540705296	33.27918465953535
330000	-35239.615383460914	29.344779173973894	-35268.96016263489	0.006081574045646897	0.0027484065665945405	3.6344986842335523	0.029138770188687723	1.0	-35268.96016263489	32.856722897574095
331000	-35238.208664140744	29.091199323314378	-35267.29986346406	0.006361735177363075	0.004297672438097274	3.5896233460247013	0.029138770188687723	1.0	-35267.29986346406	33.0350656738629
332000	-35241.955634450234	30.57300348308929	-35272.52863793333	0.005979290738768165	0.002594191234052619	2.9412164475278453	0.029138770188687723	1.0	-35272.52863793333	33.79059902611509
333000	-35240.80794354769	29.540121451880665	-35270.34806499957	0.0060386924638563926	0.002882542243717572	2.9412164475278453	0.029138770188687723	1.0	-35270.34806499957	32.86300970886106
334000	-35246.60082976229	28.61178220583317	-35275.21261196813	0.007107980650647987	0.005072449035153772	2.9412164475278453	0.029138770188687723	1.0	-35275.21261196813	32.49925861869736
335000	-35242.90014595128	29.281486862007764	-35272.181632813285	0.006233626063619697	0.00320486443533979	2.9412164475278453	0.029138770188687723	1.0	-35272.181632813285	32.710266607469556
336000	-35240.447953932104	29.387996184145226	-35269.83595011625	0.006525606242760542	0.003589306120620959	2.9412164475278453	0.029138770188687723	1.0	-35269.83595011625	32.92995213598041
337000	-35240.465259936835	29.10112317952286	-35269.566383116355	0.00664489457676279	0.0030825935002055734	3.6829548660968006	0.016751426862262442	1.0	-35269.566383116355	32.73107756085112
338000	-35241.16912281013	29.328639537719397	-35270.497762347855	0.005949454271001953	0.0028905482936895325	3.6829548660968006	0.016751426862262442	1.0	-35270.497762347855	32.8943329690296
339000	-35240.3800529203	28.66645646389157	-35269.04650938419	0.006996718799061241	0.002935023303655471	3.683704523669918	0.016751426862262442	1.0	-35269.04650938419	32.247646960092446
340000	-35246.89839694194	28.98655519663018	-35275.88495213857	0.006122406305584069	0.0036872677413892167	3.683704523669918	0.012073596700819323	1.0	-35275.88495213857	32.791010785703996
341000	-35244.150308675016	29.437670585274414	-35273.587979260294	0.006124354638135014	0.0037635872403298165	3.683704523669918	0.0070747228057775795	1.0	-35273.587979260294	33.257593711516265
342000	-35242.67783798645	29.21315997928057	-35271.890997965726	0.00598900889737685	0.002753182265540307	3.683704523669918	0.0070747228057775795	1.0	-35271.890997965726	32.72077958450408
343000	-35247.22131826274	29.612715878537227	-35276.83403414128	0.006800224944770141	0.003300418345771691	3.683704523669918	0.0070747228057775795	1.0	-35276.83403414128	33.3014465409563
344000	-35242.43966235133	30.300475936632925	-35272.74013828796	0.005860640021931784	0.0017763299813405456	3.683704523669918	0.0070747228057775795	1.0	-35272.74013828796	33.37032477049992
345000	-35240.37917299608	28.846190937215024	-35269.22536393329	0.006354143876722173	0.0031394744306442674	3.683704523669918	0.0070747228057775795	1.0	-35269.22536393329	32.48497760776641
346000	-35242.45651182631	29.12814684100805	-35271.58465866732	0.006926570694676147	0.0036491855670039647	3.683704523669918	0.0070747228057775795	1.0	-35271.58465866732	32.917232175901276
347000	-35241.01174038307	29.461008018073674	-35270.472748401146	0.006369828642543921	0.003704032200393024	3.683704523669918	0.0070747228057775795	1.0	-35270.472748401146	33.264996489601536
348000	-35242.559655519646	29.417812806383353	-35271.97746832603	0.006250297440021552	0.0031212574024459022	3.683704523669918	0.0070747228057775795	1.0	-35271.97746832603	33.05078580529322
349000	-35242.26348386063	28.20462318584436	-35270.46810704648	0.006263290507247072	0.004813232131977642	3.683704523669918	0.0070747228057775795	1.0	-35270.46810704648	32.270297628969296
350000	-35240.01201528919	29.010168415237267	-35269.02218370443	0.00610102050475418	0.0028684296821625673	3.7100308125292214	0.0070747228057775795	1.0	-35269.02218370443	32.56727707431963
351000	-35241.993129637856	29.19863292436193	-35271.191762562215	0.006289606991340604	0.0023191684574812915	3.7100308125292214	0.0070747228057775795	1.0	-35271.191762562215	32.54339755718724
352000	-35241.15073201909	28.678840972219962	-35269.82957299131	0.006662317391144836	0.0032574159893768873	3.7100308125292214	0.0070747228057775795	1.0	-35269.82957299131	32.36299235959821
353000	-35241.704119007154	28.6632505675903	-35270.36736957474	0.00654587403813723	0.0020668077799235376	3.7100308125292214	0.014612906396041568	1.0	-35270.36736957474	31.900464918791826
354000	-35238.77624314209	29.309941215129957	-35268.08618435722	0.006379051508074907	0.0022281648104740632	3.7100308125292214	0.06127986284117456	1.0	-35268.08618435722	32.66892052117785
355000	-35239.57124339005	27.76227983430755	-35267.333523224355	0.00640575190730036	0.0057135146179147596	3.7100308125292214	0.06127986284117456	1.0	-35267.333523224355	32.06197703201677
356000	-35240.48331735515	28.84426054053696	-35269.32757789569	0.006466014813240773	0.004028718471035441	3.7100308125292214	0.06127986284117456	1.0	-35269.32757789569	32.79491941351283
357000	-35241.58604616369	29.041336450463675	-35270.627382614155	0.0065000288671676594	0.0037151306728945223	3.7100308125292214	0.06127986284117456	1.0	-35270.627382614155	32.91104156815357
358000	-35241.80076129582	28.78274599104065	-35270.58350728686	0.006178080409037941	0.002103003167771159	3.4388132362782815	0.06127986284117456	1.0	-35270.58350728686	31.9947896364241
359000	-35243.433487249364	28.70757237168257	-35272.14105962105	0.006505512517475858	0.0031812355112928385	3.553299854880855	0.08044612289664053	1.0	-35272.14105962105	32.390294500723336
360000	-35243.9458613181	27.791798392587236	-35271.737659710685	0.007117148124554355	0.0055857769765754305	3.553299854880855	0.08044612289664053	1.0	-35271.737659710685	32.03691386667656
361000	-35241.86393038244	28.352726906607987	-35270.21665728905	0.006853967935404668	0.004690819193594524	3.553299854880855	0.08044612289664053	1.0	-35270.21665728905	32.42339979609393
362000	-35246.50876443048	24.380416472190152	-35270.88918090267	0.007176802753743343	0.010944824253068504	3.553299854880855	0.08044612289664053	1.0	-35270.88918090267	29.297507794459367
363000	-35248.0605171514	26.624657746197794	-35274.685174897604	0.006611012940214584	0.006646397589417695	3.4160452758402804	0.08044612289664053	1.0	-35274.685174897604	30.997801675356342
364000	-35249.32948369985	27.777432604746462	-35277.10691630459	0.006614581930244971	0.005658926247242377	2.620508385667734	0.08044612289664053	1.0	-35277.10691630459	31.708504259535292
365000	-35239.71504220012	29.09453184498998	-35268.80957404511	0.006408165987354238	0.0036654779609858776	3.5251558776081198	0.05848199464540979	1.0	-35268.80957404511	32.88754260738333
366000	-35239.92491343988	29.690669378372625	-35269.61558281825	0.006353658750368303	0.003268820878525501	3.1976488878579916	0.05848199464540979	1.0	-35269.61558281825	33.25857781071931
367000	-35240.268944384916	28.444623263148415	-35268.71356764806	0.006758269542118222	0.0037269100457143706	3.7900315170177996	0.05848199464540979	1.0	-35268.71356764806	32.34041968945604
368000	-35242.19886461689	26.848384204213588	-35269.0472488211	0.0067228687196952954	0.006829170550469819	3.6287358850474667	0.05848199464540979	1.0	-35269.0472488211	31.297065929993046
369000	-35246.207700536914	29.278820710430587	-35275.486521247345	0.005608157185882232	0.004746720701646044	3.6287358850474667	0.05848199464540979	1.0	-35275.486521247345	33.36411487989807
370000	-35239.85611745052	29.610668595652093	-35269.46678604618	0.006617949638916284	0.003302538814477927	3.6287358850474667	0.05848199464540979	1.0	-35269.46678604618	33.33356159280809
371000	-35241.06363670839	29.175953055968463	-35270.239589764366	0.006122060663542074	0.004357509388345002	3.6287358850474667	0.05848199464540979	1.0	-35270.239589764366	33.175779041483295
372000	-35243.89032046888	28.59951247407122	-35272.489832942956	0.006364860203341847	0.003193867876914721	3.6179538120708497	0.05848199464540979	1.0	-35272.489832942956	32.285456931626726
373000	-35241.995394846315	29.25360005357848	-35271.24899489989	0.005832180032837506	0.001826440386996215	3.388109422316096	0.05021498965661826	1.0	-35271.24899489989	32.29670303599087
374000	-35245.54544193785	29.665227950951884	-35275.2106698888	0.007160765236015686	0.0022950631735908383	3.388109422316096	0.05021498965661826	1.0	-35275.2106698888	32.93649445141237
375000	-35239.29929761982	29.176198878613146	-35268.47549649844	0.0062873868469943955	0.002591471601520892	3.388109422316096	0.006936712152886307	1.0	-35268.47549649844	32.525531462965404
376000	-35239.43674795857	29.966701054060174	-35269.40344901263	0.006147033482806839	0.0023666804125165647	3.388109422316096	0.006936712152886307	1.0	-35269.40344901263	33.22538655441558
377000	-35239.41286550121	28.655487405248046	-35268.068352906455	0.006407628876218547	0.004518801404986718	3.618309393710881	0.006936712152886307	1.0	-35268.068352906455	32.636671254813294
378000	-35241.21595294087	29.937288837198686	-35271.15324177807	0.0059121144956198295	0.003023511549627579	3.618309393710881	0.006936712152886307	1.0	-35271.15324177807	33.51704515722202
379000	-35242.096464560826	28.22932145050354	-35270.32578601133	0.006919682748236044	0.005088941984219555	3.821505756004626	0.006936712152886307	1.0	-35270.32578601133	32.39480423323479
380000	-35241.31001252021	28.25530648862959	-35269.56531900884	0.006158108411718342	0.004420405840920137	3.821505756004626	0.006936712152886307	1.0	-35269.56531900884	32.280091005038344
381000	-35242.65354840087	28.397448905928258	-35271.0509973068	0.006029675389082563	0.004788595294288751	3.821505756004626	0.006936712152886307	1.0	-35271.0509973068	32.50215938427693
382000	-35240.04965736631	29.70376309066298	-35269.753420456975	0.006228220888800806	0.0037176498394462607	3.0828584426429995	0.006936712152886307	1.0	-35269.753420456975	33.30872938140231
383000	-35242.06155406743	29.230423440367893	-35271.291977507804	0.006334360139685686	0.003117553186053805	3.0828584426429995	0.006936712152886307	1.0	-35271.291977507804	32.65952192811697
384000	-35244.00275395878	26.749722379101517	-35270.75247633788	0.006307225136279055	0.001507110727198632	3.0828584426429995	0.006936712152886307	1.0	-35270.75247633788	29.452692043759072
385000	-35240.266483796026	29.683386542113727	-35269.94987033814	0.006261495050778046	0.0028559920065780084	3.0828584426429995	0.006936712152886307	1.0	-35269.94987033814	33.02494318426218
386000	-35244.310146055315	28.723075808170627	-35273.03322186349	0.007262386983983051	0.0038668749954556213	3.0828584426429995	0.006936712152886307	1.0	-35273.03322186349	32.367357874233306
387000	-35241.47824819597	29.074655938418687	-35270.55290413439	0.006433649073220983	0.0044503645023706686	3.0274176553352814	0.002193759855951679	1.0	-35270.55290413439	32.83509082665732
388000	-35242.84453444015	27.406053744904323	-35270.25058818505	0.006500888424942082	0.0063295931489507585	4.046384205656267	0.002193759855951679	1.0	-35270.25058818505	31.855433835278113
389000	-35240.91507322764	29.591525034256478	-35270.5065982619	0.006182751472131359	0.003822863981534437	4.046384205656267	0.002193759855951679	1.0	-35270.5065982619	33.53717076845845
390000	-35241.405800484215	29.412808306743404	-35270.818608790956	0.006422742252726168	0.002262923738964064	4.046384205656267	0.001549138825061176	1.0	-35270.818608790956	32.833989994083225
391000	-35240.67315685285	29.82490905606678	-35270.49806590891	0.005849195399232405	0.0025697347660789413	4.016646635960939	0.001549138825061176	1.0	-35270.49806590891	33.36387196865961
392000	-35242.106782497794	28.14482882430611	-35270.2516113221	0.00645135566306353	0.004850010929553982	4.016646635960939	0.0019315079717828895	1.0	-35270.2516113221	32.31871947679531
393000	-35240.60195548429	29.355492911323843	-35269.95744839562	0.005892720423893281	0.003690919084703942	4.016646635960939	0.0019315079717828895	1.0	-35269.95744839562	33.2565500531991
394000	-35241.806766737274	29.563237149674624	-35271.37000388695	0.006955519063524689	0.002401436600146429	3.5265791839576806	0.0019315079717828895	1.0	-35271.37000388695	32.87769833530217
395000	-35237.73323164006	29.40242872655527	-35267.13566036661	0.006383330442572592	0.0033586908252255156	3.5265791839576806	0.0019315079717828895	1.0	-35267.13566036661	33.05203950634534
396000	-35243.23516007583	30.039409035787894	-35273.274569111614	0.0068970498107488705	0.002646521439278194	3.3352697408959946	0.0019315079717828895	1.0	-35273.274569111614	33.38688030740646
397000	-35239.673920459674	28.992240821213716	-35268.66616128089	0.006260267344939199	0.003918458204354145	3.3352697408959946	0.0019315079717828895	1.0	-35268.66616128089	32.7317730605628
398000	-35246.41199653799	27.409581578269552	-35273.82157811626	0.006800491261794741	0.005812506068879261	3.3352697408959946	0.00399302352838342	1.0	-35273.82157811626	31.545096467472618
399000	-35240.02032886994	29.39831645001545	-35269.41864531996	0.006421281713746871	0.0022837797953422644	3.3352697408959946	0.00399302352838342	1.0	-35269.41864531996	32.60058205070997
400000	-35241.363306603846	28.17768804432411	-35269.54099464817	0.006564556995662584	0.004673168537741709	3.2678093372554216	0.0051192420269563004	1.0	-35269.54099464817	32.07339652208761
401000	-35240.72017964773	28.547730990182416	-35269.267910637915	0.006362709071608724	0.0019059982183850163	3.2106496281726846	0.02759170276588286	1.0	-35269.267910637915	31.550348232405373
402000	-35246.165166698425	28.576256067710787	-35274.741422766136	0.007275676229517087	0.005084304240584711	3.2106496281726846	0.02759170276588286	1.0	-35274.741422766136	32.55904765971997
403000	-35242.632029510045	26.53118942621852	-35269.163218936264	0.00686972337534195	0.0016317534982199097	3.957646209351724	0.02759170276588286	1.0	-35269.163218936264	29.624074970984875
404000	-35240.52119930731	29.11939483903389	-35269.640594146345	0.006417971238602364	0.004124510924948041	3.855373588251441	0.02759170276588286	1.0	-35269.640594146345	33.10639118476962
405000	-35241.46620013513	26.18972117623693	-35267.655921311365	0.006558695225689689	0.008105951502155321	3.855373588251441	0.02759170276588286	1.0	-35267.655921311365	30.85169694844046
406000	-35240.85524592307	27.429101932785393	-35268.28434785586	0.006353824749653778	0.0061702391249254095	3.855373588251441	0.02564920827157832	1.0	-35268.28434785586	31.81654518373444
407000	-35241.94469102994	29.261879577945017	-35271.20657060788	0.0068012826522423015	0.0038254976336157156	3.855373588251441	0.02564920827157832	1.0	-35271.20657060788	33.17174949906257
408000	-35241.72613765028	27.850360355125954	-35269.57649800541	0.006358914739861986	0.005426590413577066	3.855373588251441	0.02564920827157832	1.0	-35269.57649800541	32.109504716022684
409000	-35241.93647611189	26.637636283920752	-35268.574112395814	0.0067983124358489055	0.007186820900605223	3.855373588251441	0.02564920827157832	1.0	-35268.574112395814	31.17743936516011
410000	-35239.97353651735	28.98296794508537	-35268.95650446243	0.00604457779582798	0.0043983253334662605	3.7651675205616018	0.02564920827157832	1.0	-35268.95650446243	33.0034427567852
411000	-35246.45748398095	28.760830928060226	-35275.21831490901	0.007088289883842421	0.003303144185157266	3.7651675205616018	0.02564920827157832	1.0	-35275.21831490901	32.49524192944159
412000	-35241.54104651232	28.97108817910568	-35270.512134691424	0.00650702536430422	0.0042664681311586055	3.7651675205616018	0.02564920827157832	1.0	-35270.512134691424	32.9611557834315
413000	-35245.54962218768	29.415742052970902	-35274.965364240656	0.005817354567537155	0.003203501644614026	3.6090491568168988	0.04944831925788669	1.0	-35274.965364240656	33.09274837754192
414000	-35239.506142461	29.3978320634836	-35268.90397452449	0.006340986412723773	0.0021286092231987777	3.431459602535116	0.04944831925788669	1.0	-35268.90397452449	32.607673123606176
415000	-35239.69913262723	29.611534886662106	-35269.31066751389	0.00620128124964473	0.002758968183688515	3.431459602535116	0.04944831925788669	1.0	-35269.31066751389	33.08050513293761
416000	-35243.728538284886	28.2106706224657	-35271.93920890735	0.006434596487349921	0.0048517132461349715	3.431459602535116	0.04944831925788669	1.0	-35271.93920890735	32.2435536122173
417000	-35243.26223962682	27.7046731945938	-35270.966912821415	0.006140759348028343	0.0060700276499532305	3.5896879822741075	0.04944831925788669	1.0	-35270.966912821415	32.01381636512496
418000	-35247.45545467873	25.847230975524486	-35273.30268565426	0.006919170030435208	0.009068959431880113	3.399310583833369	0.04944831925788669	1.0	-35273.30268565426	30.494229992794903
419000	-35241.56441630511	28.10507193872929	-35269.66948824384	0.0066517339773713305	0.0054639891683879805	3.399310583833369	0.04944831925788669	1.0	-35269.66948824384	32.245895638146145
420000	-35240.59269729733	28.907105650425255	-35269.49980294776	0.0065354826510200924	0.0022834082102184674	3.399310583833369	0.020529753312529948	1.0	-35269.49980294776	32.147370129257524
421000	-35246.368165454434	27.300497422748766	-35273.668662877186	0.005586400835350781	0.0070395959546062994	3.399310583833369	0.020529753312529948	1.0	-35273.668662877186	31.665522395995488
422000	-35240.89181757204	28.92152256975838	-35269.813340141794	0.006746678267199368	0.003239892811161831	3.399310583833369	0.020529753312529948	1.0	-35269.813340141794	32.51130922440231
423000	-35244.319112447665	29.739542650193805	-35274.05865509786	0.005528990783206541	0.0020487412675936796	3.399310583833369	0.09196571819829089	1.0	-35274.05865509786	32.942907735704686
424000	-35242.12021544467	29.081282244987154	-35271.20149768966	0.006687190602575102	0.0032789281440855863	3.399310583833369	0.09196571819829089	1.0	-35271.20149768966	32.7544692645829
425000	-35243.5802771893	29.697379020021277	-35273.27765620932	0.006500929365979167	0.0029938111714421915	3.399310583833369	0.09196571819829089	1.0	-35273.27765620932	33.27968735523628
426000	-35243.11959155706	28.553871637176826	-35271.67346319423	0.006572565667771053	0.0040383847378296115	3.399310583833369	0.09196571819829089	1.0	-35271.67346319423	32.43517929902371
427000	-35242.114515149224	28.843016125232193	-35270.95753127446	0.0060932677549686304	0.0038003068162716946	3.399310583833369	0.09196571819829089	1.0	-35270.95753127446	32.66362132193242
428000	-35241.114977582816	28.85343084796755	-35269.96840843078	0.006198241236170458	0.004299017780312998	3.399310583833369	0.09196571819829089	1.0	-35269.96840843078	32.797218007436776
429000	-35241.547407187114	29.350918094978397	-35270.89832528209	0.006592700421998659	0.0025068066714250287	3.399310583833369	0.09196571819829089	1.0	-35270.89832528209	32.75586596638133
430000	-35242.40031544944	27.563802387792386	-35269.96411783723	0.006701762088298118	0.005537908533340302	3.399310583833369	0.04109409953798777	1.0	-35269.96411783723	31.70969627215559
431000	-35239.90002383654	28.932276563208784	-35268.83230039975	0.0066578346355547855	0.0038101223397800695	3.1696021825905687	0.029054283291203926	1.0	-35268.83230039975	32.61413592659398
