chr pos CG10245 CG4086
2L 9290000 1.46553813998855 1.94798096162009
2L 9300000 1.51605091836706 1.95162742743457
2L 9310000 1.57462487589339 1.96701885766862
2L 9320000 1.64272524527382 2.00355024960459
2L 9330000 1.73010354978959 2.12353417894894
2L 9340000 1.31132915794103 2.17003569720384
2L 9350000 1.31937179361915 1.89094316518634
2L 9360000 1.31313153016492 1.75657918619464
2L 9370000 1.30551758481647 1.72914281485964
2L 9380000 1.30163917412023 1.74051300867887
2L 9390000 1.30150200077702 1.7585295379285
2L 9400000 1.30410225780264 1.7734480097177
2L 9410000 1.30860101864687 1.78371144255959
2L 9420000 1.31443695963014 1.79017842219309
2L 9430000 1.3212687572406 1.7942300133206
2L 9440000 1.35296697559056 1.81211180590464
2L 9450000 1.4212671127807 1.84150559402121
2L 9460000 1.51116973935848 1.86393889539346
2L 9470000 1.57398999099439 1.9320090888325
2L 9480000 1.56749887143167 2.00469352490279
2L 9490000 1.52493929230457 2.09211589503371
2L 9500000 1.47968903361124 2.19219659628322
2L 9510000 1.46919240104711 2.44937761568826
2L 9520000 1.63918716061391 2.47769037581162
2L 9530000 1.83606496243101 2.49592268277587
2L 9540000 2.09879931401292 2.58563396736213
2L 9550000 3.03591777049121 2.35324536014991
2L 9560000 3.04839172400119 2.44200899047252
2L 9570000 2.88513132282014 2.55708702413187
2L 9580000 2.74400129002311 2.67183840271508
2L 9590000 2.6250641289227 2.78214674362465
2L 9600000 2.52621466571765 2.88524485838599
2L 9610000 2.44503248502866 2.97920108860154
2L 9620000 2.37935661559703 3.06266737110218
2L 9630000 2.32745402359711 3.13480153774327
2L 9640000 2.28791110755321 3.19523980557955
2L 9650000 2.25956219035686 3.24406488593041
2L 9660000 2.24140788112965 3.28175716798239
2L 9670000 2.23252106818916 3.30914074459787
2L 9680000 2.23204325302902 3.32727463521621
2L 9690000 2.23659653408146 3.33673735743713
2L 9700000 2.17848971737692 3.3421081817072
2L 9710000 2.12341728664137 3.34808156039736
2L 9720000 2.0729921701282 3.3547176217831
2L 9730000 2.02887354257098 3.3620380007427
2L 9740000 1.99083750420482 3.37073924175621
2L 9750000 1.93451578943268 3.35361999957803
2L 9760000 1.90096195441453 3.30779408578184
2L 9770000 2.17129858153282 2.98759957077925
2L 9780000 2.24647403596924 2.981295500442
2L 9790000 2.35095858175811 2.99274237220027
2L 9800000 2.46055211546383 3.0403036995985
2L 9810000 2.3442572869634 3.0566941425335
2L 9820000 1.9909092246499 2.98896553342996
2L 9830000 2.03129527060366 3.22889330435885
2L 9840000 2.48929974841315 3.50744211387519
2L 9850000 2.92472380302866 3.82453646263588
2L 9860000 2.93665820760248 3.96156254736843
2L 9870000 2.96624410921538 4.09426458263215
2L 9880000 3.01633203389497 4.17900722724306
2L 9890000 3.07852907466332 4.18251042423009
2L 9900000 3.14828073173265 4.14087874158594
2L 9910000 3.22834704067049 4.10327963495439
2L 9920000 3.31450367385838 4.06463396659495
2L 9930000 2.69801860350304 2.87351085088704
2L 9940000 3.07420576274944 2.98798230619946
2L 9950000 3.10418549588513 2.84769000654347
2L 9960000 3.23841018373804 2.85014386087533
2L 9970000 3.24984764426955 2.8755833393177
2L 9980000 2.74082530488596 3.09720660443998
2L 9990000 2.38987035711324 3.20492860260958
2L 1e+07 2.39557243932819 3.29099822143178
2L 10010000 2.42585572567486 3.36683994242338
2L 10020000 2.36155286904113 3.31728962854521
2L 10030000 2.23338839295764 3.21729804606974
2L 10040000 2.52015153733981 3.51389245059414
2L 10050000 2.88843091825828 3.78781786466124
2L 10060000 3.02364060197084 4.22583279162717
2L 10070000 2.91020667076305 4.5283647055852
2L 10080000 2.76805411042147 4.54222623236171
2L 10090000 2.66439538007086 4.52716101498834
2L 10100000 2.89009042715145 4.1807681489143
2L 10110000 2.8683965562139 4.02970316553916
2L 10120000 2.90359558947949 3.85256482631803
2L 10130000 2.96822089735775 3.63898457675691
2L 10140000 3.03023237335486 3.41292494450903
2L 10150000 3.02670697164439 3.20001786834246
2L 10160000 2.97685991211978 3.08941597742643
2L 10170000 2.94442811233171 3.01172111416139
2L 10180000 3.00512281796421 2.8593474986306
2L 10190000 2.9481198223267 4.002672171558
2L 10200000 2.72230184481862 5.41286605530763
2L 10210000 2.44352966263523 4.9108758673421
2L 10220000 3.41185313237588 2.49452702779519
2L 10230000 3.27904767960064 2.75323846281822
2L 10240000 3.23311571896636 2.97041075479268
2L 10250000 3.19997102682731 3.14405701649531
2L 10260000 3.22592143072467 3.3736216742202
2L 10270000 3.2570155074269 3.58165581664787
2L 10280000 3.19225185373909 3.61015610732193
2L 10290000 2.7423471144154 3.35596803162241
2L 10300000 2.42135961002396 3.41100876622255
2L 10310000 2.23095205811677 3.51098347557934
2L 10320000 2.17130463271087 3.63930063825774
2L 10330000 2.22302771172195 3.75534168358729
2L 10340000 2.29810458616913 3.67100720903898
2L 10350000 2.27871381204392 3.556519618143
2L 10360000 2.24237496117888 3.4492066356114
2L 10370000 2.20297287394396 3.35561709787856
2L 10380000 2.13817824953713 3.30101264487826
2L 10390000 1.88420319934266 3.49240912590489
2L 10400000 1.85841191766878 3.72394561790111
2L 10410000 1.95885965881837 3.79156606124246
2L 10420000 2.0813545974554 3.73845894859863
2L 10430000 2.21249101884484 3.67124410712989
2L 10440000 2.35517760221506 3.5988189658222
2L 10450000 2.51029778802894 3.52442769067244
2L 10460000 2.67700632612411 3.44989238095081
2L 10470000 2.85349112700931 3.37629849798435
2L 10480000 2.9516628343913 3.30411130225627
2L 10490000 3.03402069416165 3.15835721993358
2L 10500000 3.06632766597534 3.20883140665717
2L 10510000 3.09175436945475 3.31596862275421
2L 10520000 3.1462704333801 3.30345378270192
2L 10530000 3.17944604399133 3.27001964087913
2L 10540000 3.19617116184321 3.24693449480037
2L 10550000 3.21721281434372 3.22388356715823
2L 10560000 3.24274108554476 3.20080977698217
2L 10570000 3.27229141761171 3.17810283178875
2L 10580000 3.30532941921859 3.15592758218423
2L 10590000 3.31616408808446 3.15496336190802
2L 10600000 3.32808779082575 3.1535663373823
2L 10610000 3.34316744849679 3.14994957499607
2L 10620000 3.36139161506765 3.14410877217819
2L 10630000 3.38269611407003 3.13607291053779
2L 10640000 3.40693691345035 3.12593357404978
2L 10650000 3.43397100337057 3.11389326263395
2L 10660000 3.46365212575785 3.10041257486114
2L 10670000 3.49613593832538 3.08676153068643
2L 10680000 3.53302883548355 3.07826487942083
2L 10690000 3.60124396320714 3.15839210839096
2L 10700000 3.64753539469933 3.12811467910245
2L 10710000 3.57296611684609 3.00010961817458
2L 10720000 3.60537632220388 3.00706505383818
2L 10730000 3.63700565472357 3.0087492882206
2L 10740000 3.61575012405166 2.94198637077233
2L 10750000 3.62660995272188 2.93294599305432
2L 10760000 3.63538267470216 2.91776636322504
2L 10770000 3.64259462971893 2.89689575424029
2L 10780000 3.64931826113872 2.87180926061609
2L 10790000 3.65695439808252 2.84573826634278
2L 10800000 3.66599117845817 2.82408241270753
2L 10810000 3.67356732978038 2.81284099330651
2L 10820000 3.67228930621633 2.81420803897026
2L 10830000 3.65370093642929 2.82345990569769
2L 10840000 3.61422029196848 2.83236609467116
2L 10850000 3.42572668714286 2.78145207779704
2L 10860000 3.38622791809024 2.79209822923946
2L 10870000 3.36524739490233 2.80708581489438
2L 10880000 3.38695787403611 2.82977546621629
2L 10890000 3.40740113342906 2.85482287915858
2L 10900000 3.42465322205811 2.87850436947292
2L 10910000 3.43924807881115 2.89860413000082
2L 10920000 3.45343782983912 2.91416278541993
2L 10930000 3.47009690160979 2.92507131704974
2L 10940000 3.49166357160385 2.93156354024683
2L 10950000 3.51941276610205 2.93390714982263
2L 10960000 3.55323100502375 2.9322018174052
2L 10970000 3.59187318467036 2.9263496878271
2L 10980000 3.63342136665386 2.91611305781765
2L 10990000 3.67578430881269 2.90125552609442
2L 1.1e+07 3.71701228366169 2.88159991376006
2L 11010000 3.75551153274739 2.85711062571409
2L 11020000 3.81013846320292 2.8812110887007
2L 11030000 3.93520010087832 2.91034377252146
2L 11040000 4.07107867513326 2.93720070985972
2L 11050000 4.20805851323371 2.95980634463933
2L 11060000 4.33748475926717 2.97614003945819
2L 11070000 4.45313586579488 2.98431076386231
2L 11080000 4.55155843702931 2.98274112305558
2L 11090000 4.82992446190497 2.89740542514875
2L 11100000 4.8733289349575 2.85077250142439
2L 11110000 4.88931071620215 2.83979783796173
2L 11120000 4.93931508452869 2.85151412654636
2L 11130000 5.09439623580755 2.93088995066398
2L 11140000 5.27338975153611 3.02043445680374
2L 11150000 5.39374553164873 2.97815976745721
2L 11160000 5.79370832951537 2.98858478259649
2L 11170000 5.16348134797119 2.48343898324646
2L 11180000 5.38748743749977 2.61208515102663
2L 11190000 5.48326401359589 2.87172512394551
2L 11200000 5.57609836126466 3.00803486213186
2L 11210000 5.68554462156965 3.03819155666821
2L 11220000 5.80892581886525 3.07410505626228
2L 11230000 5.95109376824666 3.11520666614467
2L 11240000 6.03920187439422 3.16960729150975
2L 11250000 6.08540079874507 3.24271261850913
2L 11260000 5.66297101645972 3.86811875571181
2L 11270000 5.66663077303167 3.96142418544298
2L 11280000 5.57764566569148 4.05477076277492
2L 11290000 5.54812755566519 4.07688827968684
2L 11300000 5.55753727189312 4.11891978721957
2L 11310000 5.54580908312016 4.16830792941687
2L 11320000 5.50910837787774 4.196819472941
2L 11330000 5.44523940785632 4.18689637376042
2L 11340000 5.3860585344753 4.1424137965713
2L 11350000 5.37054626536826 4.09912150807133
2L 11360000 5.35555366294994 4.05463873532022
2L 11370000 5.34088484951099 4.01027426057533
2L 11380000 5.37201667899569 4.01576091231624
2L 11390000 5.40132849392393 4.01931321051734
2L 11400000 5.41153284074278 4.00270444623169
2L 11410000 5.40279085836812 3.96684413466585
2L 11420000 5.3766276247319 3.91458892350016
2L 11430000 5.33549132234793 3.85009433371755
2L 11440000 5.31749381136649 3.8037341241174
2L 11450000 5.36670561879117 3.81993180764488
2L 11460000 5.33594656299437 3.82572754427031
2L 11470000 5.21422493309905 3.81573345002033
2L 11480000 5.20203371369701 3.8001031443589
2L 11490000 5.21187678265949 3.78574359076993
2L 11500000 5.22111018730317 3.77185292286737
2L 11510000 5.22971875440868 3.75841980039405
2L 11520000 5.23768881262566 3.74544064729122
2L 11530000 5.19562118500193 3.70294286865652
2L 11540000 5.12970455657245 3.6876356551075
2L 11550000 5.06565472058048 3.67329706495747
2L 11560000 5.00376218482381 3.66029877294164
2L 11570000 4.94431743574438 3.64900872390984
2L 11580000 4.88760548137242 3.63978578215335
2L 11590000 4.83390479401612 3.6329716827949
2L 11600000 4.78349134278682 3.62886554848632
2L 11610000 4.73661269394381 3.62772407184582
2L 11620000 4.615428157704 3.63986701732989
2L 11630000 4.50364757680757 3.66013370810481
2L 11640000 4.47828946926171 3.69007092838433
2L 11650000 4.44979451737413 3.72007372536319
2L 11660000 4.41825866487892 3.75001374176526
2L 11670000 4.38381962969549 3.779775609632
2L 11680000 4.44612435100095 3.72888486265384
2L 11690000 4.59578830867434 3.59819872578618
2L 11700000 4.74729855649952 3.45490434688099
2L 11710000 4.88974765116978 3.3090305586249
2L 11720000 5.01851148772931 3.16467811805603
2L 11730000 5.13111681320794 3.02461636427023
2L 11740000 5.225867700538 2.8913813624913
2L 11750000 5.26659040899222 2.83269183518314
2L 11760000 5.2696689168348 2.84580049636548
2L 11770000 5.2784860064333 2.8642219578507
2L 11780000 5.29285078514494 2.88794209923401
2L 11790000 5.31115532235094 2.91554850284263
2L 11800000 5.3340283868834 2.93407775700467
2L 11810000 5.28499387842015 2.97045277339004
2L 11820000 5.22376666192798 2.99618045230937
2L 11830000 5.15149810099069 3.01037081548895
2L 11840000 5.0701113816292 3.0129218023157
2L 11850000 4.98207390405713 3.00450149913036
2L 11860000 4.89849789843464 2.99738174122598
2L 11870000 4.84091690146857 3.02260831646066
2L 11880000 4.78161185907715 3.0472805549868
2L 11890000 4.72079890413488 3.07116497794465
2L 11900000 4.6587283946908 3.09400478083995
2L 11910000 4.59568366789233 3.11552206906322
2L 11920000 4.53197943466404 3.13543015263383
2L 11930000 4.46795562598732 3.15344683553604
2L 11940000 4.40396224711134 3.16928529619582
2L 11950000 4.3403603099639 3.18269526783797
2L 11960000 4.27750441523716 3.19345747685134
2L 11970000 4.21573434106898 3.20140099646301
2L 11980000 4.15537355220971 3.20641471851303
2L 11990000 4.10471015409701 3.20820777601415
2L 1.2e+07 4.08678615719936 3.2062226343138
2L 12010000 4.07243170851888 3.2037600287079
2L 12020000 4.07319770436948 3.20236422094979
2L 12030000 4.07531479148804 3.19872898233388
2L 12040000 4.07969360149912 3.18859429916569
2L 12050000 4.05682732774659 3.19476526018082
2L 12060000 4.03132888667153 3.20226008379541
2L 12070000 4.00765989296298 3.20861435698248
2L 12080000 3.99119298077437 3.20234501191538
2L 12090000 3.99276268277498 3.14872312637118
2L 12100000 3.99891756885785 3.08711560048454
2L 12110000 4.00889708163828 3.08570594136319
2L 12120000 4.00708680444137 2.95707633110857
2L 12130000 4.06080987784384 2.76235702834759
2L 12140000 4.15000890781511 2.50398370643865
2L 12150000 4.25874348805729 2.17415035162776
2L 12160000 4.39777230531712 1.8100295258867
2L 12170000 4.56430439720327 1.5473616303035
2L 12180000 4.32274032518507 1.53128100467455
2L 12190000 4.04455197332231 1.52138945940987
2L 12200000 3.72612275409762 1.51807730935138
2L 12210000 3.37142943675559 1.52074576519624
2L 12220000 2.99987575927088 1.52737723306268
2L 12230000 2.65107272552592 1.53456431183974
2L 12240000 2.37795008144326 1.53846360242954
2L 12250000 2.3970898778735 1.54390217081732
2L 12260000 2.45127053494036 1.55160340977773
2L 12270000 2.50955861830045 1.56095362438685
2L 12280000 2.5717459672727 1.57196648864334
2L 12290000 2.63747709653035 1.58459986586587
2L 12300000 2.70622768692056 1.59874891704624
2L 12310000 2.77725653339877 1.61423696819548
2L 12320000 2.8495791759745 1.63082779498495
2L 12330000 2.92200061767016 1.64824766968991
2L 12340000 2.99313713772813 1.66622585972323
2L 12350000 3.06151995494434 1.68458059736491
2L 12360000 3.12571781146642 1.70335238439623
2L 12370000 3.18449471478647 1.72319954437432
2L 12380000 3.23692945416008 1.74750404760482
2L 12390000 3.28344455024256 1.76214818326133
2L 12400000 3.31638760570894 1.32124941763112
2L 12410000 3.33421965264677 1.10694294996472
2L 12420000 3.36317849054018 1.10086805612826
2L 12430000 3.38952524461558 1.1231543165888
2L 12440000 3.39052382251811 1.12998843137609
2L 12450000 3.38011038616207 1.09216006822027
2L 12460000 3.36843897119934 1.05359014408378
2L 12470000 3.35486678366738 1.01189379283068
2L 12480000 3.34011436468984 0.972029878416038
2L 12490000 3.32461925579349 0.936398576799775
2L 12500000 3.3169120944238 0.905527504252916
2L 12510000 3.31348397871994 0.879486863642228
2L 12520000 3.31012442517084 0.857663769385567
2L 12530000 3.30693822449103 0.839464488331885
2L 12540000 3.30342918898117 0.829056915315505
2L 12550000 3.29457759800698 0.835317904308795
2L 12560000 3.29165183086633 0.849838147019739
2L 12570000 3.30890182745532 0.876159613225241
2L 12580000 3.3954752256281 0.922546788367185
2L 12590000 3.62476085982422 0.988681547956787
2L 12600000 3.6817342848874 0.994686224163274
2L 12610000 3.67887675453295 0.980918535197645
2L 12620000 3.67390830990973 0.968325560744745
2L 12630000 3.66530753377964 0.957162492687644
2L 12640000 3.65120029959957 0.948300010852279
2L 12650000 3.62971666810569 0.943721543819606
2L 12660000 3.60005508321728 0.947050002736489
2L 12670000 3.56373304305356 0.963868448083076
2L 12680000 3.51880944705147 0.924733162913299
2L 12690000 3.4715946811765 0.884587489458454
2L 12700000 3.42970572150148 0.891121366096058
2L 12710000 3.39061661938069 0.95024157047834
2L 12720000 3.34434341101002 1.06318703425887
2L 12730000 3.34925681224689 1.09275040413053
2L 12740000 3.4174487769194 1.09610627161499
2L 12750000 3.48736517669613 1.10344967621103
2L 12760000 3.55626306164959 1.11528445492604
2L 12770000 3.62108731194019 1.13217719802935
2L 12780000 3.67898047139516 1.15467846259719
2L 12790000 3.72785937459093 1.1832783268581
2L 12800000 3.76688316835498 1.21831190716603
2L 12810000 3.79678951397091 1.25985838533194
2L 12820000 3.82001341522977 1.30770746419523
2L 12830000 3.84041438385719 1.36135094354609
2L 12840000 3.86299343277921 1.4199982467627
2L 12850000 3.89305297928746 1.48245161338514
2L 12860000 3.93520180643264 1.54737624626364
2L 12870000 3.99157024398659 1.61288588545142
2L 12880000 4.06068728465567 1.67683496878681
2L 12890000 4.1363879279927 1.7370516958772
2L 12900000 4.20935611771205 1.79146779145179
2L 12910000 4.26981229163113 1.83873897127904
2L 12920000 4.31027674904487 1.87854368122237
2L 12930000 4.26225845643552 1.95418167180298
2L 12940000 4.1147463947139 2.06617546320047
2L 12950000 3.93767314959439 2.16390439119408
2L 12960000 3.74912115070214 2.23999400316558
2L 12970000 3.56500043787037 2.2930146555646
2L 12980000 3.39671315603982 2.32550832413716
2L 12990000 3.25069001547843 2.34180162586858
2L 1.3e+07 3.129414025909 2.34690559138409
2L 13010000 3.53578952797295 2.32803874575745
2L 13020000 3.54951431257962 2.32161100925282
2L 13030000 3.49692778699659 2.30743517515327
2L 13040000 2.86132952296032 2.2674627600237
2L 13050000 2.88845203109696 2.20968045497165
2L 13060000 2.9873525915371 2.1581056154202
2L 13070000 3.05326194594682 2.11609887634609
2L 13080000 3.09245663433404 2.08367766647314
2L 13090000 3.11469995497089 2.06050919714477
2L 13100000 3.12629509432247 2.04604592368503
2L 13110000 3.13118885706416 2.03957232699901
2L 13120000 3.13192658793554 2.0402119829651
2L 13130000 3.1302132429044 2.04703731472017
2L 13140000 3.1867038963648 2.04795369655989
2L 13150000 3.23858570814912 2.05561380406226
2L 13160000 3.27148976411343 2.073423663266
2L 13170000 3.27182416829919 2.10713621895815
2L 13180000 3.21798780915964 2.15959419737686
2L 13190000 3.10284494497444 2.22653535294552
2L 13200000 2.87337444415414 2.31037544410884
2L 13210000 2.61680894041439 2.35815235354988
2L 13220000 3.35545105862286 2.80391711901905
2L 13230000 3.23035087543229 2.9432248355011
2L 13240000 2.78250078601684 2.83388969424902
2L 13250000 2.37292800135651 2.68417758302911
2L 13260000 2.06290914333363 2.55667091808021
2L 13270000 1.85251816920919 2.43291546239146
2L 13280000 1.81007145387429 2.46491595263171
2L 13290000 1.98833249326225 2.75789397223343
2L 13300000 2.21140643385172 2.92522102636451
2L 13310000 2.5437658184668 2.71038944428489
2L 13320000 2.43629763288999 2.37497933982866
2L 13330000 2.45686937987432 2.31998783756637
2L 13340000 2.40411917381186 2.29965828212357
2L 13350000 2.34093692763901 2.27738884640939
2L 13360000 2.28416771344473 2.25098721490849
2L 13370000 2.23602884697664 2.22431508538313
2L 13380000 2.19582094184454 2.20035379053883
2L 13390000 2.16269656783447 2.18058651325697
2L 13400000 2.13615988288603 2.16547497072895
2L 13410000 2.1209727231722 2.17491757498334
2L 13420000 2.1167117052841 2.20778978867128
2L 13430000 2.11906858891297 2.24158840752347
2L 13440000 2.13621591046098 2.27695759286905
2L 13450000 1.56450845818335 2.13652279535177
2L 13460000 1.60137477449626 2.11220964501553
2L 13470000 1.63110091088782 2.10097777411914
2L 13480000 1.56491752191374 2.43491974018957
2L 13490000 1.8481480392216 2.34185745687228
2L 13500000 2.22499110303289 2.23505997309326
2L 13510000 2.17526631380383 2.21066851757746
2L 13520000 2.04547513470374 2.17076242772674
2L 13530000 1.88610107414746 2.13462571838198
2L 13540000 1.76608163962919 2.1176822619023
2L 13550000 1.73882657114223 2.10966601230564
2L 13560000 1.75149062119004 2.0988624865081
2L 13570000 1.76615371193719 2.08970334351892
2L 13580000 1.78226410158624 2.08339919855575
2L 13590000 1.79830310927662 2.08375482977675
2L 13600000 1.80855630618413 2.1091072181232
2L 13610000 1.79141675090352 2.3127633198996
2L 13620000 1.95234050825997 2.05526121480943
2L 13630000 2.03302849020787 2.03229120625355
2L 13640000 1.95448329742044 2.03103835901965
2L 13650000 1.91600935937606 2.0369849121127
2L 13660000 1.96316230123654 2.04075761917068
2L 13670000 2.02420308170531 2.04303653858642
2L 13680000 2.03201324126383 2.000982891928
2L 13690000 2.02648528106448 1.98482751198827
2L 13700000 2.05276886139308 1.97647432548422
2L 13710000 2.08961989853555 1.96755933205054
2L 13720000 2.12732314051175 1.95564600241698
2L 13730000 2.16333690281226 1.94075354721321
2L 13740000 2.19727814536594 1.9234297650753
2L 13750000 2.22924010583961 1.90421134242206
2L 13760000 2.24628735907385 1.9006626451802
2L 13770000 2.2438088908645 1.92764907519461
2L 13780000 2.25525889403929 1.94616742655893
2L 13790000 2.27601869209082 1.95890405213834
2L 13800000 2.34611700844442 1.97535872722028
2L 13810000 2.21152343183348 1.92668723344002
2L 13820000 2.19925550712247 1.93653593670723
2L 13830000 3.01479493563744 2.14880660714596
2L 13840000 3.06349649135257 2.30783123460986
2L 13850000 3.08789096442786 2.36133314793005
2L 13860000 3.111689840758 2.4101631464809
2L 13870000 3.13512557223777 2.45973962765277
2L 13880000 3.15794388397416 2.51033799374045
2L 13890000 3.1798647716779 2.56166886127625
2L 13900000 3.14753811423657 2.44362408234508
2L 13910000 3.10540787381666 2.40654500349126
2L 13920000 3.07416734783266 2.43203170467223
2L 13930000 3.04757569045728 2.45886827602544
2L 13940000 3.02538067245422 2.48338488187085
2L 13950000 3.01177548213104 2.45111604721501
2L 13960000 2.98786159424975 2.40763066454832
2L 13970000 2.9556626285414 2.54306689821647
2L 13980000 2.92102799380632 2.54742575736788
2L 13990000 2.87491925188618 2.47189643537808
2L 1.4e+07 2.81757256148205 2.38858695536436
2L 14010000 2.75072208515257 2.31305951807281
2L 14020000 2.67947798138022 2.24835857647111
2L 14030000 2.62377574286455 2.21490342507559
2L 14040000 2.56667660808364 2.25805253672763
2L 14050000 2.54548860322507 2.30847013225105
2L 14060000 2.54188375664546 2.36120802374109
2L 14070000 2.55338521121354 2.39562311843059
2L 14080000 2.56494919095508 2.42830878311617
2L 14090000 2.57552878785788 2.45853639202232
2L 14100000 2.58441318483528 2.48584547433995
2L 14110000 2.59105798217854 2.50996851662995
2L 14120000 2.59504970966975 2.53078997952377
2L 14130000 2.59609394420579 2.54831478897427
2L 14140000 2.59400400809795 2.56265218421299
2L 14150000 2.58869786764018 2.57399061138904
2L 14160000 2.57436298446777 2.58127643463087
2L 14170000 2.54336531567907 2.58255171065326
2L 14180000 2.51242914018275 2.58160309454826
2L 14190000 2.48166739684495 2.57868568527778
2L 14200000 2.45118781038354 2.57409652460547
2L 14210000 2.42108889385406 2.56819353231788
2L 14220000 2.3914965962357 2.56140178748706
2L 14230000 2.36257435500534 2.55428242955969
2L 14240000 2.33458018995475 2.54759524424696
2L 14250000 2.30794274517712 2.54244994113463
2L 14260000 2.28338299948871 2.5405575547303
2L 14270000 2.26217658420336 2.54473540516307
2L 14280000 2.24658752611299 2.55978165685087
2L 14290000 2.24062807205343 2.59398823889671
2L 14300000 2.2507704128347 2.66030974402435
2L 14310000 2.28319767543451 2.7702157978573
2L 14320000 2.32630492580608 2.89725157521798
2L 14330000 2.39072316479627 2.8616105599915
2L 14340000 2.4730098436537 3.11982155113344
2L 14350000 2.52119357805816 3.32226174055984
2L 14360000 2.34780311724393 3.29235287352225
2L 14370000 2.4183724969883 3.52646981492012
2L 14380000 2.43542151424668 3.65837229133268
2L 14390000 2.42773213082069 3.73277338512753
2L 14400000 2.41012470004392 3.77959661682195
2L 14410000 2.38871911207639 3.81288017821055
2L 14420000 2.36608307852515 3.8391198456149
2L 14430000 2.3433433532943 3.86147155056329
2L 14440000 2.32101979890388 3.88153177098872
2L 14450000 2.2993615009359 3.90015473008515
2L 14460000 2.27847289413972 3.91781230574105
2L 14470000 2.25839396484469 3.93475077937296
2L 14480000 2.2391294074651 3.95112697745799
2L 14490000 2.22065425496186 3.96700354706462
2L 14500000 2.21031239410627 3.97886891797799
2L 14510000 2.20236328494371 3.98919201824322
2L 14520000 2.19497590534496 3.99886621567151
2L 14530000 2.18811812948638 4.00793601845294
2L 14540000 2.1817665374187 4.01642706318955
2L 14550000 2.1758937590472 4.02436623396488
2L 14560000 2.17046685267138 4.03177514832009
2L 14570000 2.16545620257295 4.03867422056646
2L 14580000 2.16083698848189 4.04507026394629
2L 14590000 2.1565786647941 4.05097877858691
2L 14600000 2.15265298043994 4.05641573948844
2L 14610000 2.14904656569661 4.06138243395242
2L 14620000 2.14572777532942 4.06589992715357
2L 14630000 2.14231495502452 4.05008466116931
2L 14640000 2.13896354604594 4.033646349668
2L 14650000 2.13583286507105 4.01692698670075
2L 14660000 2.13304052781297 3.99984661265626
2L 14670000 2.13075353484288 3.98224354889629
2L 14680000 2.12919589007788 3.96389319949077
2L 14690000 2.12871291628011 3.94442190255853
2L 14700000 2.12983804592716 3.92322179607055
2L 14710000 2.13343726702908 3.89925204259526
2L 14720000 2.14104183416703 3.87055517843282
2L 14730000 2.15561891984333 3.83313338749639
2L 14740000 2.18367722662163 3.77744371557338
2L 14750000 2.24196366681389 3.67500054200912
2L 14760000 2.37224467600515 3.409971929584
2L 14770000 2.29662864738253 3.07997982278783
2L 14780000 2.26004624888179 3.05804505937112
2L 14790000 2.21865511578068 3.037230187219
2L 14800000 2.17169893628346 3.01762234155268
2L 14810000 2.11835297899336 2.99931480021974
2L 14820000 2.05773633208133 2.98240956345415
2L 14830000 1.98909014782237 2.96703288967933
2L 14840000 1.91208363504307 2.95333801396691
2L 14850000 1.8275205785456 2.94153262020637
2L 14860000 1.7386839357597 2.93188865595744
2L 14870000 1.65373974928889 2.92472142287397
2L 14880000 1.58922489537025 2.92035915282781
2L 14890000 1.5727859000304 2.9188932694268
2L 14900000 1.63908002843448 2.91981961836808
2L 14910000 1.81054107444032 2.921690412609
2L 14920000 1.93387614523948 2.94850438273897
2L 14930000 2.00661997802854 2.98641550767786
2L 14940000 2.08498234798856 3.02113669871721
2L 14950000 2.06228043888126 3.0675713736768
2L 14960000 2.02503403882025 3.11541294060135
2L 14970000 1.96885462512722 3.163997314943
2L 14980000 1.89287601195855 3.21765957425805
2L 14990000 1.90398980483792 3.3020004193184
2L 1.5e+07 2.10084769182754 3.34874921270807
2L 15010000 2.24190501441586 3.30431594678248
2L 15020000 2.57144131416749 3.27711925838855
2L 15030000 3.1175714976232 3.25477609856716
2L 15040000 3.23504355827913 3.13360862786391
2L 15050000 2.94065330742086 3.15507988073119
2L 15060000 2.93248830423647 3.08306472015005
2L 15070000 2.93241785235597 3.01598650917288
2L 15080000 2.93414377409221 2.94846370486829
2L 15090000 2.93716949111348 2.88270403588257
2L 15100000 2.94136290338747 2.82037434295313
2L 15110000 2.94499176004609 2.7613979964903
2L 15120000 3.294741989832 2.64471390894431
2L 15130000 3.59953084017656 2.49544836362764
2L 15140000 2.66219470868606 2.58242528745564
2L 15150000 2.60949767606337 2.65513394683791
2L 15160000 2.62853112546634 2.72338124613441
2L 15170000 2.64974399608013 2.79101675610303
2L 15180000 2.66086165454135 2.81512230699042
2L 15190000 2.67068110755969 2.83072884791005
2L 15200000 2.68221241808749 2.8493154843145
2L 15210000 2.69510253203958 2.87061340290711
2L 15220000 2.70902884806958 2.8942356905381
2L 15230000 2.72371424780454 2.91971845119917
2L 15240000 2.73893970711777 2.94656468909295
2L 15250000 2.75455241773437 2.97426819144795
2L 15260000 2.77045757856786 3.00234463612952
2L 15270000 2.78661724651425 3.03035411470051
2L 15280000 2.80305926742847 3.05788973641279
2L 15290000 2.81988484736127 3.08456963253917
2L 15300000 2.83732132885666 3.11000334759194
2L 15310000 2.85586716529684 3.13365948495749
2L 15320000 2.87677451070005 3.15449895674305
2L 15330000 2.90417289367082 3.16898369829084
2L 15340000 2.95221098437668 3.14397593560409
2L 15350000 2.25323692836241 3.19180048484668
2L 15360000 2.28742573348632 3.17769956419301
